Date,Transaction_Type,Transaction_Amount,Region,Payment_Method,Fraud_Flag,Likelihood,Impact,Risk_Score,Risk_Level
14-10-2024,Credit,6101.33,"Little, Good and Silva",Credit Card,0,2,3,6,Low
15-12-2024,Credit,3464.47,Mejia-Walker,Bank Transfer,0,2,3,6,Low
02-12-2024,Debit,8859.98,Williams and Sons,Bank Transfer,0,2,5,10,Medium
11-09-2024,Refund,771.76,West-Jones,Credit Card,0,2,2,4,Low
13-06-2024,Credit,6040.88,"Olsen, Butler and Flynn",Cash,0,2,3,6,Low
15-07-2024,Credit,8087.05,"Robinson, Townsend and Miller",Cash,0,2,5,10,Medium
09-10-2024,Debit,8709.71,Nelson PLC,Bank Transfer,0,2,5,10,Medium
22-11-2024,Debit,6396.49,"Saunders, Chavez and Carlson",Credit Card,1,5,3,15,High
27-07-2024,Debit,5754.53,"Wagner, Parker and Price",Credit Card,0,2,3,6,Low
05-12-2024,Refund,1097.47,Henry-Greene,Cash,0,2,2,4,Low
21-11-2024,Debit,2929.51,Stephenson Group,Cash,1,5,2,10,Medium
31-10-2024,Debit,2321.18,Peterson LLC,Cash,0,2,2,4,Low
02-05-2024,Refund,5303.59,"Welch, Rodriguez and Morales",Cash,0,2,3,6,Low
03-05-2024,Refund,3436.07,Williamson-Deleon,Credit Card,0,2,3,6,Low
19-07-2024,Debit,273.5,Gomez Group,Credit Card,0,2,2,4,Low
27-03-2024,Refund,1401.54,Mann-Warren,Cash,0,2,2,4,Low
10-03-2024,Refund,9969.36,"Moore, Terrell and Wagner",Bank Transfer,0,2,5,10,Medium
15-04-2024,Debit,1955.11,Davis-Williamson,Bank Transfer,0,2,2,4,Low
02-12-2024,Refund,8151.31,"Wood, West and Hampton",Credit Card,0,2,5,10,Medium
21-05-2024,Debit,1585.2,"Brown, Ochoa and Martinez",Credit Card,0,2,2,4,Low
01-05-2024,Debit,2163.7,Mathews-Pitts,Credit Card,0,2,2,4,Low
02-11-2024,Refund,6023.63,Singh-Thomas,Bank Transfer,0,2,3,6,Low
02-11-2024,Debit,1487.34,Weber Inc,Credit Card,0,2,2,4,Low
14-03-2024,Credit,2409.02,Woods-Hansen,Cash,0,2,2,4,Low
21-06-2024,Refund,2757.45,Foley Group,Credit Card,0,2,2,4,Low
27-11-2024,Refund,3383.57,"Green, Hunt and Hahn",Cash,0,2,3,6,Low
20-10-2024,Refund,776.68,Powell-Kennedy,Credit Card,0,2,2,4,Low
20-09-2024,Debit,2558.92,"Little, Lopez and Jones",Bank Transfer,0,2,2,4,Low
07-11-2024,Debit,374.46,Douglas-Boyd,Bank Transfer,0,2,2,4,Low
14-07-2024,Refund,7462.7,Aguirre-Watkins,Bank Transfer,0,2,3,6,Low
28-05-2024,Debit,7309.97,Williams-Morales,Credit Card,0,2,3,6,Low
07-12-2024,Credit,1309.22,Cook LLC,Credit Card,0,2,2,4,Low
09-11-2024,Credit,5365.69,Velasquez PLC,Bank Transfer,0,2,3,6,Low
17-05-2024,Credit,9407.27,Fernandez PLC,Bank Transfer,0,2,5,10,Medium
12-02-2024,Refund,438.11,Snyder-Anderson,Bank Transfer,0,2,2,4,Low
28-11-2024,Debit,3674.69,Humphrey Group,Cash,1,5,3,15,High
10-04-2024,Refund,222.33,Ferguson LLC,Bank Transfer,0,2,2,4,Low
24-01-2024,Credit,7922.4,"Irwin, Walker and Moore",Credit Card,1,5,3,15,High
31-12-2024,Credit,2384.11,"Price, Smith and Smith",Bank Transfer,1,5,2,10,Medium
19-11-2024,Credit,9356.57,Wood-Shannon,Credit Card,0,2,5,10,Medium
28-09-2024,Refund,4292.41,Hernandez-Hoffman,Bank Transfer,0,2,3,6,Low
25-12-2024,Refund,9663.22,Campbell-Collins,Bank Transfer,0,2,5,10,Medium
09-04-2024,Credit,7440.13,"Leon, Alexander and Parsons",Credit Card,1,5,3,15,High
19-02-2024,Credit,5198.2,"Rogers, West and Navarro",Bank Transfer,0,2,3,6,Low
18-11-2024,Debit,968.89,"Ray, Yang and Jones",Credit Card,1,5,2,10,Medium
14-03-2024,Debit,7465.97,Brown-Williams,Cash,0,2,3,6,Low
27-08-2024,Credit,4270.89,"Smith, Garcia and Charles",Credit Card,0,2,3,6,Low
10-01-2024,Debit,8466.9,"Bass, Nguyen and Walker",Bank Transfer,0,2,5,10,Medium
04-09-2024,Credit,9389.06,Jones LLC,Bank Transfer,0,2,5,10,Medium
27-06-2024,Credit,9439.04,Powell LLC,Cash,0,2,5,10,Medium
28-05-2024,Credit,8749.54,Wells Group,Credit Card,0,2,5,10,Medium
05-09-2024,Debit,563.32,"Bailey, Maldonado and Rhodes",Cash,0,2,2,4,Low
02-04-2024,Credit,8850.52,Lara-Holmes,Cash,0,2,5,10,Medium
26-04-2024,Credit,3619.61,"Morrison, Brown and Rosales",Cash,0,2,3,6,Low
10-12-2024,Debit,3984.32,Sharp LLC,Credit Card,0,2,3,6,Low
03-12-2024,Credit,6078.2,Poole PLC,Cash,0,2,3,6,Low
07-01-2025,Debit,8183.54,Jordan Inc,Credit Card,0,2,5,10,Medium
25-03-2024,Credit,7629.73,Lee and Sons,Bank Transfer,0,2,3,6,Low
10-09-2024,Debit,3868.98,Phillips-Mcclure,Credit Card,0,2,3,6,Low
10-11-2024,Refund,6852.23,Payne Ltd,Bank Transfer,0,2,3,6,Low
15-11-2024,Credit,736.07,Gonzales Ltd,Bank Transfer,0,2,2,4,Low
27-11-2024,Debit,9403.69,Williamson and Sons,Credit Card,0,2,5,10,Medium
23-11-2024,Refund,2136.41,Peterson-Gutierrez,Bank Transfer,0,2,2,4,Low
16-08-2024,Credit,9528.34,Gray and Sons,Credit Card,0,2,5,10,Medium
07-04-2024,Debit,7678.27,"Fitzgerald, Zimmerman and Brown",Bank Transfer,0,2,3,6,Low
09-08-2024,Debit,2547.73,Powell Inc,Bank Transfer,0,2,2,4,Low
08-02-2024,Refund,3411.93,Cooper Ltd,Cash,0,2,3,6,Low
18-11-2024,Credit,530,"Ruiz, Lopez and Kramer",Credit Card,0,2,2,4,Low
14-01-2024,Debit,4303.64,Aguilar-Pearson,Cash,1,5,3,15,High
29-05-2024,Refund,5507.41,Smith-Kim,Bank Transfer,1,5,3,15,High
30-11-2024,Refund,4368.04,"Gray, Hernandez and Smith",Credit Card,0,2,3,6,Low
19-03-2024,Debit,1096.65,"Whitehead, Chang and Hinton",Bank Transfer,0,2,2,4,Low
08-03-2024,Credit,6267.52,"Oconnell, Yoder and Fernandez",Bank Transfer,0,2,3,6,Low
20-08-2024,Refund,4857.85,Ali-Pham,Bank Transfer,0,2,3,6,Low
31-08-2024,Credit,7632.89,Campbell PLC,Cash,0,2,3,6,Low
18-03-2024,Debit,6445.07,Rose-Cruz,Bank Transfer,0,2,3,6,Low
04-10-2024,Debit,1434.53,"Brown, Avila and Taylor",Cash,0,2,2,4,Low
04-02-2024,Debit,2116.48,James-Garcia,Credit Card,1,5,2,10,Medium
18-09-2024,Debit,5249.68,"Bush, Wells and Zimmerman",Credit Card,0,2,3,6,Low
25-09-2024,Refund,2645.19,"Thompson, Cook and Howell",Credit Card,0,2,2,4,Low
26-01-2024,Refund,7499.14,Palmer PLC,Bank Transfer,0,2,3,6,Low
28-12-2024,Credit,413.01,Bauer-Harris,Credit Card,0,2,2,4,Low
08-04-2024,Credit,2428.58,Campbell and Sons,Cash,0,2,2,4,Low
10-03-2024,Debit,8964.64,Dunn-Snyder,Cash,0,2,5,10,Medium
06-07-2024,Credit,59.54,Diaz-Thomas,Bank Transfer,0,2,2,4,Low
29-09-2024,Debit,5282.82,Gray PLC,Credit Card,0,2,3,6,Low
05-05-2024,Refund,4479.83,"Jefferson, Hansen and Smith",Cash,0,2,3,6,Low
02-03-2024,Refund,1948.75,Osborne Group,Bank Transfer,0,2,2,4,Low
01-10-2024,Debit,2991.42,"Mills, Allen and Rodriguez",Bank Transfer,0,2,2,4,Low
27-09-2024,Debit,4774.1,Wolf-Clarke,Bank Transfer,0,2,3,6,Low
05-08-2024,Refund,6674.4,Berry-Boyd,Bank Transfer,0,2,3,6,Low
23-04-2024,Credit,5507.38,Navarro Ltd,Cash,0,2,3,6,Low
06-06-2024,Credit,8938.31,"Hudson, Nelson and Barton",Cash,0,2,5,10,Medium
29-09-2024,Debit,1373.59,Hale-Clark,Cash,0,2,2,4,Low
17-01-2024,Refund,470.74,"Middleton, Fernandez and Mckay",Bank Transfer,0,2,2,4,Low
26-02-2024,Credit,2345.14,Hurley-Johnson,Bank Transfer,0,2,2,4,Low
06-04-2024,Credit,3749.28,"Mccoy, Woodard and Jackson",Cash,0,2,3,6,Low
06-07-2024,Refund,7241.33,Roman LLC,Bank Transfer,0,2,3,6,Low
20-07-2024,Debit,543.47,Freeman PLC,Bank Transfer,0,2,2,4,Low
22-04-2024,Refund,6673.59,Medina Ltd,Cash,0,2,3,6,Low
01-01-2025,Refund,4520.82,Thompson and Sons,Credit Card,0,2,3,6,Low
10-06-2024,Credit,6942.73,Phillips Group,Credit Card,0,2,3,6,Low
24-02-2024,Credit,6060.76,"Norris, Murphy and Washington",Cash,0,2,3,6,Low
20-03-2024,Credit,484.44,Coleman-Davis,Bank Transfer,1,5,2,10,Medium
21-08-2024,Credit,3688.75,Burnett PLC,Cash,0,2,3,6,Low
12-09-2024,Refund,5648.97,Best PLC,Bank Transfer,1,5,3,15,High
19-02-2024,Debit,7078.4,Martinez Group,Credit Card,0,2,3,6,Low
27-07-2024,Refund,8034.83,"Villa, Johnson and Ferguson",Cash,0,2,5,10,Medium
27-08-2024,Debit,2864.79,Norris-Bishop,Cash,0,2,2,4,Low
25-07-2024,Debit,1825.96,Howard-Cox,Bank Transfer,0,2,2,4,Low
16-08-2024,Credit,167.58,Walters-Jones,Credit Card,0,2,2,4,Low
01-08-2024,Refund,9953.68,Ayala PLC,Bank Transfer,0,2,5,10,Medium
02-05-2024,Credit,9919.02,"Anderson, Gilmore and Johnson",Cash,0,2,5,10,Medium
28-10-2024,Debit,5833.16,Fowler-Miller,Credit Card,0,2,3,6,Low
04-02-2024,Refund,1664.35,Clark LLC,Cash,1,5,2,10,Medium
09-06-2024,Refund,7564.62,"Chen, Delgado and Mcdowell",Bank Transfer,1,5,3,15,High
29-04-2024,Credit,7064.55,Jimenez LLC,Credit Card,0,2,3,6,Low
19-11-2024,Credit,6241.52,Ryan PLC,Cash,0,2,3,6,Low
08-06-2024,Refund,6263.36,"Klein, Gonzales and Reed",Bank Transfer,0,2,3,6,Low
09-07-2024,Credit,7668.62,"Suarez, Reid and Lawrence",Cash,0,2,3,6,Low
27-03-2024,Credit,5731.43,Gonzales Ltd,Cash,0,2,3,6,Low
05-12-2024,Debit,3764.92,Woods Group,Credit Card,0,2,3,6,Low
27-09-2024,Refund,7807.38,"Osborne, Howe and Charles",Credit Card,0,2,3,6,Low
07-12-2024,Refund,2971.15,Rocha PLC,Cash,1,5,2,10,Medium
13-11-2024,Debit,5531.46,"Wyatt, Williams and Serrano",Cash,0,2,3,6,Low
21-08-2024,Credit,6050.55,Potter-Huffman,Bank Transfer,0,2,3,6,Low
02-03-2024,Refund,6007.1,"Jones, Khan and Williams",Cash,0,2,3,6,Low
29-04-2024,Credit,7300.28,Jackson-Ortiz,Credit Card,0,2,3,6,Low
05-10-2024,Debit,6786.01,"Rodriguez, Green and Wilson",Bank Transfer,0,2,3,6,Low
12-02-2024,Credit,9812.55,Pena-Robinson,Bank Transfer,0,2,5,10,Medium
21-04-2024,Credit,4567.46,Pruitt-Olson,Bank Transfer,0,2,3,6,Low
21-01-2024,Refund,8892.62,Barker-Bowen,Bank Transfer,1,5,5,25,High
07-01-2025,Debit,2962.52,Brown Group,Credit Card,0,2,2,4,Low
27-01-2024,Debit,5357.29,"Mclaughlin, Ross and Shaffer",Cash,0,2,3,6,Low
17-05-2024,Refund,3668.14,Phillips Inc,Bank Transfer,0,2,3,6,Low
07-09-2024,Debit,3847.15,"Wilson, Brown and Williams",Bank Transfer,0,2,3,6,Low
15-07-2024,Credit,9519.83,Hamilton-Garrett,Bank Transfer,0,2,5,10,Medium
27-01-2024,Refund,2489.53,Huber Ltd,Bank Transfer,0,2,2,4,Low
07-04-2024,Debit,3310.23,Shah Inc,Credit Card,0,2,3,6,Low
14-07-2024,Credit,1038.41,"Phillips, Snyder and Brown",Cash,1,5,2,10,Medium
13-09-2024,Refund,222.52,"Watkins, Hawkins and Graham",Cash,0,2,2,4,Low
01-05-2024,Credit,5009.38,Olson Group,Cash,0,2,3,6,Low
30-11-2024,Debit,3102.84,Lee Ltd,Cash,0,2,3,6,Low
07-04-2024,Refund,6191.65,Becker-Knox,Cash,0,2,3,6,Low
14-09-2024,Refund,9748.79,Bond-Hubbard,Bank Transfer,0,2,5,10,Medium
08-09-2024,Credit,1952.57,"White, Mcmahon and Arnold",Cash,0,2,2,4,Low
12-03-2024,Credit,1759.49,Morgan and Sons,Bank Transfer,0,2,2,4,Low
18-12-2024,Debit,1911.85,Salazar Ltd,Cash,0,2,2,4,Low
14-04-2024,Refund,1857.7,Wilson-Jimenez,Bank Transfer,0,2,2,4,Low
21-02-2024,Credit,7805.55,Phillips and Sons,Bank Transfer,0,2,3,6,Low
20-11-2024,Refund,8195.46,Edwards-Harrison,Cash,0,2,5,10,Medium
27-10-2024,Debit,2951.37,Mathis Group,Cash,0,2,2,4,Low
08-10-2024,Debit,1421.51,"Yoder, Bullock and Goodwin",Credit Card,0,2,2,4,Low
04-06-2024,Debit,9691.41,Roberts Ltd,Bank Transfer,0,2,5,10,Medium
29-08-2024,Debit,4048.08,Alexander-Miranda,Credit Card,0,2,3,6,Low
05-02-2024,Debit,5602.89,Daniels-Galloway,Bank Transfer,0,2,3,6,Low
22-05-2024,Refund,9375.92,Myers-Smith,Credit Card,0,2,5,10,Medium
21-05-2024,Refund,4084.11,"Jackson, Pace and Baird",Credit Card,0,2,3,6,Low
21-10-2024,Debit,6999.78,Coleman and Sons,Credit Card,0,2,3,6,Low
06-10-2024,Credit,9900.33,"Holland, Padilla and Cruz",Cash,0,2,5,10,Medium
14-11-2024,Credit,4735.05,"Waller, Anderson and Burns",Cash,0,2,3,6,Low
07-04-2024,Debit,3985.96,Stevenson and Sons,Credit Card,0,2,3,6,Low
05-10-2024,Refund,1185.99,"Briggs, Davis and Perkins",Bank Transfer,0,2,2,4,Low
08-02-2024,Refund,7640.28,Cruz PLC,Cash,0,2,3,6,Low
30-01-2024,Credit,9723.7,Williams Ltd,Credit Card,0,2,5,10,Medium
28-04-2024,Credit,314.9,Prince-Gray,Credit Card,0,2,2,4,Low
24-01-2024,Refund,4425.47,Haynes and Sons,Cash,0,2,3,6,Low
13-01-2024,Credit,7495.27,Torres-Wall,Credit Card,0,2,3,6,Low
04-08-2024,Debit,3101.92,"Lopez, Carter and Armstrong",Credit Card,0,2,3,6,Low
04-01-2025,Debit,9430.88,Galvan LLC,Credit Card,0,2,5,10,Medium
06-05-2024,Credit,7246.77,Norman and Sons,Credit Card,1,5,3,15,High
22-05-2024,Debit,5204.74,Snyder-Watson,Bank Transfer,0,2,3,6,Low
20-02-2024,Credit,2211.77,Taylor and Sons,Credit Card,0,2,2,4,Low
23-05-2024,Refund,6704.76,Grimes-Taylor,Bank Transfer,1,5,3,15,High
30-05-2024,Debit,6027.98,"Williams, Berry and Perry",Cash,0,2,3,6,Low
17-12-2024,Credit,3624.4,Wood Ltd,Credit Card,0,2,3,6,Low
19-04-2024,Debit,2447.18,Williams Ltd,Cash,0,2,2,4,Low
04-04-2024,Debit,9501.15,Chavez Ltd,Cash,0,2,5,10,Medium
09-09-2024,Refund,1393.85,Monroe-Wright,Cash,0,2,2,4,Low
01-04-2024,Refund,8971.69,"Martinez, Gardner and Alexander",Bank Transfer,1,5,5,25,High
20-10-2024,Refund,7572.55,"Johnson, Dunn and Cruz",Bank Transfer,0,2,3,6,Low
04-12-2024,Credit,8361.35,Rodriguez-Johnson,Cash,0,2,5,10,Medium
29-11-2024,Refund,9809.56,Nguyen PLC,Credit Card,0,2,5,10,Medium
26-08-2024,Refund,8281.86,French LLC,Cash,0,2,5,10,Medium
04-06-2024,Debit,8973.54,"Flores, Moreno and Blackwell",Bank Transfer,0,2,5,10,Medium
03-02-2024,Refund,9600.61,Gray-Jackson,Credit Card,1,5,5,25,High
01-10-2024,Refund,8873.95,Miller Ltd,Credit Card,1,5,5,25,High
05-01-2025,Debit,1186.87,"Martin, Shepherd and Dennis",Credit Card,0,2,2,4,Low
22-07-2024,Debit,1433.14,"Dunn, Gray and Warner",Cash,1,5,2,10,Medium
27-02-2024,Debit,6954.48,Johnson-Robinson,Bank Transfer,0,2,3,6,Low
01-05-2024,Refund,6103.97,"Morales, Moore and Schultz",Bank Transfer,0,2,3,6,Low
18-12-2024,Debit,3419.98,Lester Ltd,Cash,0,2,3,6,Low
16-03-2024,Credit,5497.03,"Dixon, Wilson and Cowan",Credit Card,0,2,3,6,Low
30-06-2024,Refund,8491.23,Page-Baker,Bank Transfer,0,2,5,10,Medium
29-11-2024,Debit,1480.95,Hull-Brown,Credit Card,0,2,2,4,Low
03-10-2024,Credit,5909.22,Smith Group,Bank Transfer,0,2,3,6,Low
17-03-2024,Refund,3593.63,Carpenter Group,Bank Transfer,0,2,3,6,Low
04-02-2024,Debit,6768.78,"Bishop, Robinson and Jones",Credit Card,0,2,3,6,Low
04-06-2024,Debit,4347.11,"Rodriguez, Henderson and Pena",Cash,1,5,3,15,High
10-09-2024,Refund,2667.73,"Wolfe, Davenport and Martin",Cash,0,2,2,4,Low
05-11-2024,Refund,7838.17,"Pollard, Little and Stevens",Cash,0,2,3,6,Low
24-04-2024,Debit,3830.51,"Webb, Johnson and Gates",Bank Transfer,0,2,3,6,Low
29-02-2024,Debit,3789.18,Cobb-Ferguson,Cash,0,2,3,6,Low
14-04-2024,Debit,4075.18,"Miller, Patel and Duncan",Bank Transfer,0,2,3,6,Low
29-03-2024,Refund,737.31,"Macdonald, Parker and Briggs",Credit Card,0,2,2,4,Low
11-10-2024,Debit,8293.85,Allen Group,Bank Transfer,0,2,5,10,Medium
21-07-2024,Credit,159.18,Jones-Williams,Bank Transfer,0,2,2,4,Low
18-12-2024,Debit,4824.47,"Holt, Robinson and Galvan",Credit Card,0,2,3,6,Low
18-11-2024,Credit,4265.28,Ward Group,Credit Card,0,2,3,6,Low
06-07-2024,Refund,6723.4,Hays and Sons,Credit Card,0,2,3,6,Low
04-12-2024,Debit,6859.85,Garcia-Richardson,Bank Transfer,0,2,3,6,Low
28-06-2024,Refund,1465.72,Roman and Sons,Cash,0,2,2,4,Low
19-09-2024,Debit,1910.96,Cruz-Fisher,Cash,0,2,2,4,Low
14-03-2024,Debit,5289.76,Ramos Group,Cash,0,2,3,6,Low
03-12-2024,Debit,5719.36,Wallace Ltd,Bank Transfer,1,5,3,15,High
24-02-2024,Credit,9804.94,Nolan LLC,Cash,0,2,5,10,Medium
18-03-2024,Refund,7506.71,Singleton-Williams,Credit Card,0,2,3,6,Low
09-01-2024,Refund,2526.79,Hernandez Group,Bank Transfer,0,2,2,4,Low
29-07-2024,Debit,1928.49,Flores and Sons,Bank Transfer,0,2,2,4,Low
03-02-2024,Debit,2677.8,"Grant, Rogers and Snyder",Credit Card,0,2,2,4,Low
30-07-2024,Debit,5419.27,"Schmidt, Johnston and Duncan",Credit Card,1,5,3,15,High
05-08-2024,Credit,2413.6,Brown-Estrada,Credit Card,1,5,2,10,Medium
06-04-2024,Credit,7964.87,Brock-Patel,Credit Card,0,2,3,6,Low
23-05-2024,Refund,3114.32,Schwartz-Gutierrez,Credit Card,0,2,3,6,Low
19-06-2024,Refund,5095.22,"Thompson, Rios and Reed",Credit Card,0,2,3,6,Low
04-05-2024,Credit,6264.15,Wang Ltd,Credit Card,0,2,3,6,Low
13-06-2024,Credit,415.22,Martinez-Chapman,Cash,0,2,2,4,Low
17-07-2024,Debit,304.25,"Wilson, Green and Arnold",Bank Transfer,0,2,2,4,Low
15-12-2024,Refund,9592.63,Gallagher PLC,Cash,0,2,5,10,Medium
18-12-2024,Refund,4789.39,Thompson Inc,Bank Transfer,0,2,3,6,Low
27-06-2024,Refund,2245.11,Stanley Inc,Cash,0,2,2,4,Low
23-04-2024,Debit,75.07,Escobar LLC,Cash,0,2,2,4,Low
14-07-2024,Credit,8523.56,Ortega Inc,Credit Card,0,2,5,10,Medium
01-09-2024,Debit,4348.14,Thompson and Sons,Credit Card,0,2,3,6,Low
03-06-2024,Debit,3912.82,"Burch, Ortiz and Jones",Credit Card,1,5,3,15,High
26-02-2024,Refund,8853.49,"Gutierrez, Garcia and Roberts",Cash,0,2,5,10,Medium
14-01-2024,Debit,635.42,Cummings and Sons,Cash,0,2,2,4,Low
21-05-2024,Credit,560.96,Coffey Inc,Cash,0,2,2,4,Low
22-06-2024,Debit,8338.77,Berry-Cantu,Credit Card,0,2,5,10,Medium
14-08-2024,Debit,7634.91,"Glenn, Bailey and Gray",Bank Transfer,0,2,3,6,Low
31-07-2024,Credit,5043.95,Jones LLC,Cash,0,2,3,6,Low
27-07-2024,Debit,759.82,Hatfield Group,Cash,1,5,2,10,Medium
26-01-2024,Credit,6686.47,"Adams, Hood and Pierce",Bank Transfer,0,2,3,6,Low
18-03-2024,Debit,8144.99,Elliott LLC,Bank Transfer,0,2,5,10,Medium
19-10-2024,Refund,3355.06,"Morrison, Rice and Lee",Cash,0,2,3,6,Low
12-09-2024,Credit,9695.23,Lewis LLC,Credit Card,1,5,5,25,High
28-02-2024,Refund,8545.95,"Adams, Thornton and Washington",Credit Card,0,2,5,10,Medium
19-07-2024,Debit,488.68,Mack and Sons,Bank Transfer,1,5,2,10,Medium
11-01-2024,Credit,671.56,Sparks Inc,Bank Transfer,1,5,2,10,Medium
02-04-2024,Debit,5282.85,"Savage, Chang and Farley",Cash,0,2,3,6,Low
30-03-2024,Refund,6124.56,Smith LLC,Bank Transfer,0,2,3,6,Low
24-08-2024,Debit,2799.68,"Carpenter, Chavez and Taylor",Cash,1,5,2,10,Medium
09-09-2024,Debit,2937.42,Montgomery-Copeland,Credit Card,0,2,2,4,Low
18-11-2024,Debit,6069.27,Hawkins-Luna,Cash,0,2,3,6,Low
19-07-2024,Refund,8579.79,"Ray, Glass and Medina",Credit Card,0,2,5,10,Medium
19-04-2024,Refund,3220.71,Hahn PLC,Cash,0,2,3,6,Low
05-02-2024,Credit,4536.84,Dixon PLC,Bank Transfer,0,2,3,6,Low
03-10-2024,Debit,7738.81,Johnson-Fields,Bank Transfer,0,2,3,6,Low
16-01-2024,Debit,8630.36,Bell-Edwards,Credit Card,0,2,5,10,Medium
18-05-2024,Credit,5222.86,Parks-Weaver,Cash,0,2,3,6,Low
15-03-2024,Debit,8719.69,"Roberts, Griffin and Gonzalez",Bank Transfer,0,2,5,10,Medium
25-06-2024,Debit,9494.74,"Clark, Wise and Wells",Credit Card,1,5,5,25,High
21-10-2024,Debit,6424.31,Cantrell-Delacruz,Bank Transfer,0,2,3,6,Low
22-07-2024,Debit,6273.51,Jackson-Terry,Bank Transfer,0,2,3,6,Low
04-06-2024,Debit,512.49,"Jones, Mccarthy and Stewart",Cash,0,2,2,4,Low
09-01-2024,Refund,3689.93,Hodges Ltd,Cash,0,2,3,6,Low
10-04-2024,Refund,6378.65,Torres-Rodriguez,Bank Transfer,1,5,3,15,High
21-05-2024,Refund,2708.51,Robinson Group,Credit Card,0,2,2,4,Low
10-05-2024,Credit,8958.23,Flores LLC,Credit Card,0,2,5,10,Medium
21-04-2024,Credit,4412.09,Garcia Ltd,Cash,1,5,3,15,High
15-05-2024,Refund,5992.37,Roberts LLC,Bank Transfer,1,5,3,15,High
03-05-2024,Credit,3913.47,"Williams, Quinn and Tran",Credit Card,0,2,3,6,Low
03-10-2024,Refund,591.24,"Washington, Liu and Joseph",Credit Card,0,2,2,4,Low
15-04-2024,Debit,9429.88,Hansen-Watts,Bank Transfer,0,2,5,10,Medium
23-05-2024,Debit,8855.5,Martinez-Fuller,Bank Transfer,0,2,5,10,Medium
11-07-2024,Debit,7262.95,Adkins-Waters,Cash,0,2,3,6,Low
10-06-2024,Refund,7632.03,"Franklin, Rocha and Krueger",Bank Transfer,0,2,3,6,Low
17-05-2024,Credit,4122.34,Hernandez-Heath,Bank Transfer,0,2,3,6,Low
02-03-2024,Refund,1308.99,"Sellers, Alvarado and Morgan",Credit Card,0,2,2,4,Low
21-01-2024,Credit,1380.56,Jackson-Gomez,Bank Transfer,0,2,2,4,Low
18-03-2024,Credit,204.43,"Young, Russo and Bush",Credit Card,1,5,2,10,Medium
06-12-2024,Debit,7988.68,Warren PLC,Credit Card,0,2,3,6,Low
17-01-2024,Debit,7461.17,Moore Inc,Credit Card,1,5,3,15,High
14-11-2024,Refund,4926.02,Zavala-Moreno,Bank Transfer,1,5,3,15,High
19-05-2024,Refund,6257.64,Hall-Mcdaniel,Cash,0,2,3,6,Low
05-09-2024,Debit,4746.65,Wolfe-Snyder,Cash,0,2,3,6,Low
22-08-2024,Refund,3850.89,"Nolan, Patton and Turner",Credit Card,0,2,3,6,Low
11-03-2024,Debit,486.47,"Flores, Conway and Wade",Credit Card,0,2,2,4,Low
01-08-2024,Refund,1618.11,Marshall-Norman,Credit Card,0,2,2,4,Low
03-02-2024,Credit,6995.81,Perez Inc,Cash,0,2,3,6,Low
12-11-2024,Refund,6021.96,"Johnson, Duncan and Torres",Credit Card,1,5,3,15,High
08-05-2024,Debit,7693.44,Robbins Group,Credit Card,0,2,3,6,Low
27-02-2024,Refund,2642.82,Smith-Palmer,Credit Card,0,2,2,4,Low
14-11-2024,Credit,3978.82,Hill-Mann,Bank Transfer,0,2,3,6,Low
10-11-2024,Credit,5244.57,Brown Ltd,Bank Transfer,0,2,3,6,Low
13-09-2024,Credit,5340.02,"Oconnor, Mitchell and Morris",Bank Transfer,1,5,3,15,High
13-07-2024,Debit,680.91,Martin-Sutton,Cash,0,2,2,4,Low
26-03-2024,Refund,1960.73,"Taylor, Duffy and Ramirez",Cash,0,2,2,4,Low
23-10-2024,Debit,2034.64,Cook-Forbes,Credit Card,0,2,2,4,Low
13-02-2024,Debit,2328.81,Fox Ltd,Bank Transfer,0,2,2,4,Low
31-01-2024,Debit,9373.04,Wood Ltd,Bank Transfer,0,2,5,10,Medium
31-08-2024,Refund,9542.39,Hamilton-Mckee,Cash,0,2,5,10,Medium
25-06-2024,Debit,3148.86,"May, Stein and Hopkins",Credit Card,0,2,3,6,Low
01-06-2024,Refund,7152.04,Neal Inc,Bank Transfer,1,5,3,15,High
25-12-2024,Credit,1720.77,Craig PLC,Bank Transfer,1,5,2,10,Medium
13-03-2024,Refund,3453.96,"Morales, Williams and Lopez",Bank Transfer,0,2,3,6,Low
24-12-2024,Refund,9610.53,Ellis-Whitney,Credit Card,0,2,5,10,Medium
06-11-2024,Debit,1096.05,"Clark, Johnson and Myers",Cash,0,2,2,4,Low
06-07-2024,Credit,5451.41,Wheeler Inc,Credit Card,0,2,3,6,Low
12-01-2024,Refund,800.72,Hale-Gibson,Bank Transfer,0,2,2,4,Low
04-02-2024,Refund,116.31,Ford Group,Cash,0,2,2,4,Low
21-03-2024,Debit,8496.96,Lewis-Christensen,Credit Card,0,2,5,10,Medium
29-09-2024,Credit,8992.15,"Diaz, Mitchell and Smith",Cash,0,2,5,10,Medium
29-05-2024,Debit,1651.09,Henry-Martinez,Credit Card,0,2,2,4,Low
20-12-2024,Debit,1025.55,"Sanchez, Williams and Martinez",Bank Transfer,0,2,2,4,Low
21-10-2024,Debit,6033.24,Herrera-Lopez,Bank Transfer,0,2,3,6,Low
23-06-2024,Debit,14.64,Jones-Hernandez,Bank Transfer,0,2,2,4,Low
19-04-2024,Refund,1135.07,Mata Inc,Bank Transfer,1,5,2,10,Medium
